name,price,qty,sku,condition,weight,memory_capacity,memory_card_brand,memory_speed
Hynix DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110505075258,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110520032414,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110520034926,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC ,15,59,osst-20111107081920,New & Unused,99,512MB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107081212,New & Unused,99,512MB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107081042,New & Unused,99,512MB,Hynix,PC2-5300 / 667MHZ
Infineon DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110512021212,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110519071616,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110511075933,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110521025331,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC,15,59,osst-20111107080657,New & Unused,99,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107075834,New & Unused,99,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107075604,New & Unused,99,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Micron DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110509024524,New & Unused,51,512MB,Micron,PC2-5300 / 667MHz
Micron DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523023246,New & Unused,51,512MB,Micron,PC2-5300 / 667MHz
Micron DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523022150,New & Unused,51,512MB,Micron,PC2-5300 / 667MHz
Micron DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110507044128,New & Unused,51,512MB,Micron,PC2-5300 / 667MHz
Micron DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC,15,59,osst-20111107075016,New & Unused,99,512MB,Micron,PC2-5300 / 667MHZ
Micron DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107044252,New & Unused,99,512MB,Micron,PC2-5300 / 667MHZ
Micron DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107074009,New & Unused,99,512MB,Micron,PC2-5300 / 667MHZ
Nanya DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110509085732,New & Unused,51,512MB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110523025129,New & Unused,51,512MB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110119055603,New & Unused,51,512MB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20110523021343,New & Unused,51,512MB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC ,15,59,osst-20111107042920,New & Unused,99,512MB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107044019,New & Unused,99,512MB,Nanya,PC2-5300 / 667MHz
Nanya DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107042419,New & Unused,99,512MB,Nanya,PC2-5300 / 667MHz
Qimonda DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110511101917,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110521030150,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110511075749,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook ,5.5,59,osst-20110521025003,New & Unused,51,512MB,Qimonda / Infineon,PC2-5300 / 667MHz
Qimonda DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC ,15,59,osst-20110909083512,New & Unused,99,512MB,Qimonda / Infineon,PC2-5300 / 667MHZ
Qimonda DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm,15,59,osst-20110913024140,New & Unused,99,512MB,Qimonda / Infineon,PC2-5300 / 667MHZ
Qimonda DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20110909083237,New & Unused,99,512MB,Qimonda / Infineon,PC2-5300 / 667MHZ
Samsung DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20110520100930,New & Unused,51,512MB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin,5.5,59,osst-20110507024535,New & Unused,51,512MB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin,5.5,59,osst-20110520095925,New & Unused,51,512MB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC ,15,59,osst-20110908090505,New & Unused,99,512MB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FBD,15,59,osst-20110908083152,New & Unused,99,512MB,Samsung,PC2-5300 / 667MHZ
Samsung DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20110908083122,New & Unused,99,512MB,Samsung,PC2-5300 / 667MHZ
Elixir DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110510071437,New & Unused,51,512MB,Elixir,PC-2700 / 333MHz
Elixir DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110510022124,New & Unused,51,512MB,Elixir,PC-2700 / 333MHz
Elpida DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20101229054326,New & Unused,51,512MB,ELPIDA,PC-2700 / 333MHz
Elpida DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110505102842,New & Unused,51,512MB,ELPIDA,PC-2700 / 333MHz
Elpida DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110506023015,New & Unused,51,512MB,ELPIDA,PC-2700 / 333MHz
Elpida DDR1 512MB PC 2700E 333Mhz Server DRAM Memory Module ECC ,22,59,osst-20110908032926,New & Unused,99,512MB,ELPIDA,PC-2700 / 333MHz
Elpida DDR1 512MB PC 2700R 333Mhz Server DRAM Memory Module ECC REG ,22,59,osst-20110908033838,New & Unused,99,512MB,ELPIDA,PC-2700 / 333MHz
Hynix DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110505073327,New & Unused,51,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 PC 2700 333 Server DRAM RAM ECC Memory 512MB,25,59,osst-20110325031634,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 PC 2700R 333 Server Memory DRAM ECC REG 512MB,25,59,osst-20110325031148,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 512MB PC 2700E 333Mhz Server DRAM Memory Module ECC,22,59,osst-20110903082550,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Hynix DDR1 512MB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905024338,New & Unused,99,512MB,Hynix,PC-2700 / 333MHz
Infineon DDR1 512MB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110908022320,New & Unused,99,512MB,Qimonda / Infineon,PC-2700 / 333Mhz
Infineon DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110511095452,New & Unused,51,512MB,Qimonda / Infineon,PC-2700 / 333Mhz
Infineon DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110511073314,New & Unused,51,512MB,Qimonda / Infineon,PC-2700 / 333Mhz
Infineon DDR1 512MB PC 2700E 333Mhz Server DRAM Memory Module ECC,22,59,osst-20110908014227,New & Unused,99,512MB,Qimonda / Infineon,PC-2700 / 333Mhz
Micron DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110509022813,New & Unused,51,512MB,Micron,PC-2700 / 333MHz
Micron DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110507034019,New & Unused,51,512MB,Micron,PC-2700 / 333MHz
Micron DDR1 512MB PC 2700E 333Mhz Server DRAM Memory Module ECC,22,59,osst-20110905082849,New & Unused,99,512MB,Micron,PC-2700 / 333MHz
Micron DDR1 512MB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905075326,New & Unused,99,512MB,Micron,PC-2700 / 333MHz
Nanya DDR1 512MB PC 2700E 333Mhz Server DRAM Memory Module ECC ,22,59,osst-20110908032029,New & Unused,99,512MB,Nanya,PC-2700 / 333MHz
Nanya DDR1 512MB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110908025208,New & Unused,99,512MB,Nanya,PC-2700 / 333MHz
Nanya DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110119055595,New & Unused,51,512MB,Nanya,PC-2700 / 333MHz
Nanya DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110119055588,New & Unused,51,512MB,Nanya,PC-2700 / 333MHz
Qimonda DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20110511094731,New & Unused,51,512MB,Qimonda / Infineon,PC-2700 / 333MHz
Qimonda DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20110511073524,New & Unused,51,512MB,Qimonda / Infineon,PC-2700 / 333MHz
Qimonda DDR1 512MB PC 2700E 333Mhz Server DRAM Memory Module ECC,22,59,osst-20110906075745,New & Unused,99,512MB,Qimonda / Infineon,PC-2700 / 333MHz
Qimonda DDR1 512MB PC 2700R 333Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110906054456,New & Unused,99,512MB,Qimonda / Infineon,PC-2700 / 333MHz
Samsung DDR1 512MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,18.5,59,osst-20101229054407,New & Unused,51,512MB,Samsung,PC-2700 / 333MHZ
Samsung DDR1 512MB PC 2700E 333MHz Server DRAM Memory Module ECC,22,59,osst-20110803071536,New & Unused,99,512MB,Samsung,PC-2700 / 333MHZ
Hynix DDR1 512MB PC 3200E 400Mhz Server DRAM Memory Module ECC,22,59,osst-20110903083653,New & Unused,99,512MB,Hynix,PC-3200 / 400MHz
Hynix DDR1 512MB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905024524,New & Unused,99,512MB,Hynix,PC-3200 / 400MHz
Infineon DDR1 512MB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110908022527,New & Unused,99,512MB,Qimonda / Infineon,PC-3200 / 400Mhz
Infineon DDR1 512MB PC 3200E 400Mhz Server DRAM Memory Module ECC,22,59,osst-20110908014503,New & Unused,99,512MB,Qimonda / Infineon,PC-3200 / 400Mhz
Micron DDR1 512MB PC 3200E 400Mhz Server DRAM Memory Module ECC,22,59,osst-20110905083345,New & Unused,99,512MB,Micron,PC-3200 / 400MHz
Micron DDR1 512MB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110905075536,New & Unused,99,512MB,Micron,PC-3200 / 400MHz
Qimonda DDR1 512MB PC 3200E 400Mhz Server DRAM Memory Module ECC,22,59,osst-20110906074709,New & Unused,99,512MB,Qimonda / Infineon,PC-3200 / 400MHz
Qimonda DDR1 512MB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,22,59,osst-20110906054704,New & Unused,99,512MB,Qimonda / Infineon,PC-3200 / 400MHz
Samsung DDR1 512MB PC 3200E 400MHz Server DRAM Memory Module ECC,22,59,osst-20110803073247,New & Unused,99,512MB,Samsung,PC-3200 / 400MHZ
Hynix DDR2 4GB 4096MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20101223054260,New & Unused,51,4GB,Hynix,PC2-5300 / 667MHz
Hynix DDR1 1GB 1024MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,45,59,osst-20101223054241,New & Unused,51,1GB,Hynix,PC-2100 / 266MHz
Elpida DDR2 1GB 1024MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101229054343,New & Unused,51,1GB,ELPIDA,PC2-4200 / 533MHz
Hynix DDR2 1GB 1024MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101223054254,New & Unused,51,1GB,Hynix,PC2-4200 / 533MHz
Elpida DDR2 1GB 1024MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook ,15,59,osst-20101229054344,New & Unused,51,1GB,ELPIDA,PC2-5300 / 667MHz
Hynix DDR2 1GB 1024MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101223054255,New & Unused,51,1GB,Hynix,PC2-5300 / 667MHz
Elpida DDR2 1GB 1024MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101229054345,New & Unused,51,1GB,ELPIDA,PC2-6400 / 800MHz
Hynix DDR2 1GB 1024MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,15,59,osst-20101223054256,New & Unused,51,1GB,Hynix,PC2-6400 / 800MHz
Hynix DDR1 1GB 1024MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,45,59,osst-20101223054242,New & Unused,51,1GB,Hynix,PC-2700 / 333MHz
Hynix DDR3 1GB 1024MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20101223054291,New & Unused,51,1GB,Hynix,PC3-10600 / 1333MHz
Elpida DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20101229054316,New & Unused,51,256MB,ELPIDA,PC-2100 / 266MHz
Hynix DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20101223033447,New & Unused,51,256MB,Hynix,PC-2100 / 266MHz
Hynix DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20101223054238,New & Unused,51,256MB,Hynix,PC-2700 / 333MHz
Hynix DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20101223054258,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20101223054259,New & Unused,51,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,59,osst-20101223054292,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR2 4GB 4096MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,59,osst-20101223054261,New & Unused,51,4GB,Hynix,PC2-6400 / 800MHz
Hynix DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,59,osst-20101223054295,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,59,osst-20101223054294,New & Unused,51,4GB,Hynix,PC3-8500 / 1066MHz
Nanya 512MB SDRAM SD RAM PC 133S Lodimm Desktop Memory 168pin,18.5,59,osst-20110119055584,New & Unused,51,512MB,Nanya,PC-133
Elpida DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20101229054318,New & Unused,51,512MB,ELPIDA,PC-2100 / 266MHz
Hynix DDR1 512MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20101223054239,New & Unused,51,512MB,Hynix,PC-2100 / 266MHz
Elpida DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20101229054341,New & Unused,51,512MB,ELPIDA,PC2-4200 / 533MHz
Hynix DDR2 512MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20101223054252,New & Unused,51,512MB,Hynix,PC2-4200 / 533MHz
Elpida DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20101229054342,New & Unused,51,512MB,ELPIDA,PC2-5300 / 667MHz
Hynix DDR2 512MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,5.5,59,osst-20101223054253,New & Unused,51,512MB,Hynix,PC2-5300 / 667MHz
Hynix DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20101223054240,New & Unused,51,512MB,Hynix,PC-2700 / 333MHz
Samsung DDR1 512MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,18.5,59,osst-20101229054404,New & Unused,51,512MB,Samsung,PC-2700 / 333MHZ
elixir DDR3 1GB 1024MB PC3-8500u 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,59,osst-20110519034217,New & Unused,51,1GB,Elixir,PC3-8500 / 1066MHz
Qimonda DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105042015,New & Unused,99,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Hynix DDR1 2GB PC 3200R 400Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905030328,New & Unused,99,2GB,Hynix,PC-3200 / 400MHz
Samsung DDR2 512MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,7.5,59,osst-20101229054441,New & Unused,51,512MB,Samsung,PC2-5300 / 667MHZ
Micron DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,93,osst-20101229054571,New & Unused,51,2GB,Micron,PC3-10600 / 1333MHz
Elpida DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,97,osst-20101229054387,New & Unused,51,2GB,ELPIDA,PC3-10600 / 1333MHz
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,97,osst-20110518101017,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Elpida DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,97,osst-20101229054383,New & Unused,51,4GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 2GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,98,osst-20110519023948,New & Unused,51,2GB,ELPIDA,PC3-10600 / 1333MHz
Nanya DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,98,osst-20110119055636,New & Unused,51,2GB,Nanya,PC3-10600 / 1333MHz
Nanya DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,98,osst-20110119055638,New & Unused,51,4GB,Nanya,PC3-10600 / 1333MHz
Samsung DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,98,osst-20101229054477,New & Unused,51,4GB,Samsung,PC3-8500 / 1066MHz
elixir DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20110124034242,New & Unused,51,2GB,Elixir,PC3-10600 / 1333MHz
elixir DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519031258,New & Unused,51,2GB,Elixir,PC3-10600 / 1333MHz
elixir DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20110124032909,New & Unused,51,2GB,Elixir,PC3-10600 / 1333MHz
elixir DDR3 2GB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519035326,New & Unused,51,2GB,Elixir,PC3-10600 / 1333MHz
Elpida DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054381,New & Unused,51,2GB,ELPIDA,PC3-10600 / 1333MHz
Hynix DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519015101,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110518100408,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20110513073443,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB PC3-2048MB 10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101223054299,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Micron DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054565,New & Unused,51,2GB,Micron,PC3-10600 / 1333MHz
Micron DDR3 2GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519021449,New & Unused,51,2GB,Micron,PC3-10600 / 1333MHz
Nanya DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20110119055642,New & Unused,51,2GB,Nanya,PC3-10600 / 1333MHz
Nanya DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519031551,New & Unused,51,2GB,Nanya,PC3-10600 / 1333MHz
Nanya DDR3 2GB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519033511,New & Unused,51,2GB,Nanya,PC3-10600 / 1333MHz
Qimonda DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20110518095730,New & Unused,51,2GB,Qimonda / Infineon,PC3-10600 / 1333MHz
Qimonda DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110518094648,New & Unused,51,2GB,Qimonda / Infineon,PC3-10600 / 1333MHz
Qimonda DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20110518024833,New & Unused,51,2GB,Qimonda / Infineon,PC3-10600 / 1333MHz
Qimonda DDR3 2GB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110518025331,New & Unused,51,2GB,Qimonda / Infineon,PC3-10600 / 1333MHz
Samsung DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101229054482,New & Unused,51,2GB,Samsung,PC3-10600 / 1333MHZ
Samsung DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110518080108,New & Unused,51,2GB,Samsung,PC3-10600 / 1333MHZ
Samsung DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110518064509,New & Unused,51,2GB,Samsung,PC3-10600 / 1333MHZ
Samsung DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054476,New & Unused,51,2GB,Samsung,PC3-10600 / 1333MHZ
elixir DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20110124033848,New & Unused,51,2GB,Elixir,PC3-8500 / 1066MHz
elixir DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519031127,New & Unused,51,2GB,Elixir,PC3-8500 / 1066MHz
elixir DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20110124032405,New & Unused,51,2GB,Elixir,PC3-8500 / 1066MHz
elixir DDR3 2GB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519035138,New & Unused,51,2GB,Elixir,PC3-8500 / 1066MHz
Elpida DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101229054386,New & Unused,51,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054380,New & Unused,51,2GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 2GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519023712,New & Unused,51,2GB,ELPIDA,PC3-8500 / 1066MHz
